Date,Close,Shares_Outstanding,Market_Cap
2024-10-14,138.0227508544922,24529999872.0,3385698060793.7812
2024-10-15,131.55496215820312,24529999872.0,3227043204901.6875
2024-10-16,135.67352294921875,24529999872.0,3328071500578.125
2024-10-17,136.88311767578125,24529999872.0,3357742859065.875
2024-10-18,137.9527587890625,24748699648.0,3414151392883.5
2024-10-21,143.6608123779297,24748699648.0,3555418296729.0625
2024-10-22,143.5408477783203,24748699648.0,3552449328884.9375
2024-10-23,139.51222229003906,24748699648.0,3452746086681.1875
2024-10-24,140.3619384765625,24748699648.0,3473775457367.5
2024-10-25,141.49154663085938,24748699648.0,3501731790298.125
2024-10-28,140.47190856933594,24748699648.0,3476497074163.8125
2024-10-29,141.20164489746094,24748699648.0,3494557099370.8125
2024-10-30,139.29229736328125,24748699648.0,3447303230723.75
2024-10-31,132.7145538330078,24900100096.0,3304605674637.875
