Date,Close,Shares_Outstanding,Market_Cap
2024-03-18,494.0561828613281,2590779904.0,1279990830004.0781
2024-03-19,493.3204650878906,2549410048.0,1257676150579.1016
2024-03-20,502.5459289550781,2553769984.0,1283386708946.875
2024-03-21,504.77276611328125,2549410048.0,1286872761885.9531
2024-03-22,506.5820617675781,2549410048.0,1291485398406.8203
2024-03-25,500.06060791015625,2549410048.0,1274859538415.1406
2024-03-26,492.9726257324219,2549410048.0,1256789365431.1797
2024-03-27,490.9545593261719,2549410048.0,1251644486657.5547
2024-03-28,482.7232360839844,2549410048.0,1230659468475.586
2024-04-01,488.4593505859375,2549410048.0,1245283176423.3438
2024-04-02,494.4438781738281,2549410048.0,1260540191188.4453
2024-04-03,503.7586975097656,2549410048.0,1284287485198.789
2024-04-04,507.9141540527344,2549410048.0,1294881447863.461
2024-04-05,524.2376098632812,2549410048.0,1336496630124.9531
2024-04-08,516.1951904296875,2549410048.0,1315993205210.7188
2024-04-09,513.8589477539062,2549410048.0,1310037164658.5156
2024-04-10,516.771728515625,2549410048.0,1317463037200.0625
2024-04-11,520.0820922851562,2549410048.0,1325902511856.6406
2024-04-12,508.8883361816406,2607660032.0,1327007775011.8438
2024-04-15,497.28704833984375,2549410048.0,1267788597777.8594
2024-04-16,496.81982421875,2607150080.0,1295283844457.5
2024-04-17,491.26275634765625,2549410048.0,1252430207240.8906
2024-04-18,498.84783935546875,2549410048.0,1271767694075.9219
2024-04-19,478.2397766113281,2549410048.0,1219229291846.1953
2024-04-22,478.8959045410156,2536529920.0,1214733790433.75
2024-04-23,493.1813659667969,2536529920.0,1250969290761.25
2024-04-24,490.59661865234375,2536529920.0,1244413001862.5
2024-04-25,438.78326416015625,2549900032.0,1118853459323.0469
2024-04-26,440.6820373535156,2536529920.0,1117803172953.75
2024-04-29,430.0747985839844,2536529920.0,1090897594446.25
2024-04-30,427.63922119140625,2599089920.0,1111472789195.2344
2024-05-01,436.6061706542969,2599089920.0,1134778697157.3828
2024-05-02,439.0815124511719,2599089920.0,1141212333070.1953
2024-05-03,449.3009948730469,2599089920.0,1167773686820.5078
2024-05-06,462.9402770996094,2536529920.0,1174261864036.25
2024-05-07,465.4852294921875,2461329920.0,1145712722667.1875
2024-05-08,469.8196105957031,2461329920.0,1156381064561.9531
2024-05-09,472.6230163574219,2461329920.0,1163281171041.1719
2024-05-10,473.3984375,2520379904.0,1193143908460.0
2024-05-13,465.2566223144531,2533499904.0,1178727607969.0312
2024-05-14,469.0740051269531,2533499904.0,1188398946958.0312
2024-05-15,478.70697021484375,2515889920.0,1204374040997.2656
2024-05-16,470.4459228515625,2536529920.0,1193300159055.0
2024-05-17,469.1336669921875,2536529920.0,1189971582805.0
2024-05-20,466.08172607421875,2553139968.0,1189971883194.5156
2024-05-21,461.8965148925781,2559520000.0,1182233367797.8516
2024-05-22,465.0279541015625,2536529920.0,1179557319215.0
2024-05-23,463.0397033691406,2536529920.0,1174514061743.75
2024-05-24,475.40655517578125,2547429888.0,1211064867605.9062
2024-05-28,477.0965576171875,2547429888.0,1215370030335.9375
2024-05-29,471.5692138671875,2547429888.0,1201289509665.9375
2024-05-30,464.30224609375,2547429888.0,1182777418764.75
2024-05-31,464.0835876464844,2578299904.0,1196546669476.9062
2024-06-03,474.6808166503906,2578299904.0,1223869504000.3438
2024-06-04,474.1837463378906,2578299904.0,1222587907661.3438
2024-06-05,492.1474609375,2539190016.0,1249655919212.25
2024-06-06,490.8551330566406,2539190016.0,1246374453159.7734
2024-06-07,490.059814453125,2539190016.0,1244354988102.1875
2024-06-10,499.6430969238281,2539190016.0,1268688763272.3047
2024-06-11,504.4844665527344,2539190016.0,1280981920697.789
2024-06-12,505.84637451171875,2512189952.0,1270782179303.9688
2024-06-13,501.13427734375,2536529920.0,1271142088420.0
2024-06-14,501.69158935546875,2536529920.0,1272555727012.5
2024-06-17,504.1494445800781,2535729920.0,1278386830773.086
2024-06-18,497.0444030761719,2536529920.0,1260767999971.25
2024-06-20,499.24359130859375,2536529920.0,1266346306722.5
2024-06-21,492.35748291015625,2536529920.0,1248879486737.5
2024-06-24,496.46722412109375,2536529920.0,1259303968282.5
2024-06-25,508.1000061035156,2536529920.0,1288810867833.75
2024-06-26,510.6076354980469,2536529920.0,1295171544821.25
2024-06-27,517.0161743164062,2536529920.0,1311426995277.5
2024-06-28,501.7512512207031,2536529920.0,1272707061118.75
2024-07-01,502.208984375,2536529920.0,1273868114960.0
2024-07-02,507.00537109375,2536529920.0,1286034293380.0
2024-07-03,507.463134765625,2536529920.0,1287195424630.0
2024-07-05,537.2664184570312,2536529920.0,1362792345427.5
2024-07-08,526.7283325195312,2536529920.0,1336062175147.5
2024-07-09,527.4050903320312,2536529920.0,1337778791587.5
2024-07-10,532.0720825195312,2536529920.0,1349616756907.5
2024-07-11,510.1897277832031,2536529920.0,1294111509398.75
2024-07-12,496.4274597167969,2536529920.0,1259203104681.25
2024-07-15,493.730712890625,2536529920.0,1252362725670.0
2024-07-16,487.3919372558594,2536529920.0,1236284231616.25
2024-07-17,459.7279968261719,2536529920.0,1166113819011.25
2024-07-18,473.52020263671875,2689149952.0,1273366830191.5625
2024-07-19,474.4555358886719,2689149952.0,1275882081561.1562
2024-07-22,485.0135803222656,2536529920.0,1230251458093.75
2024-07-23,486.2972717285156,2536529920.0,1233507579753.75
2024-07-24,459.0115051269531,2536529920.0,1164296416378.75
2024-07-25,451.1900329589844,2580790016.0,1164426732379.2578
2024-07-26,463.4198303222656,2536529920.0,1175478265133.75
2024-07-29,463.4297790527344,2536529920.0,1175503500386.25
2024-07-30,460.922119140625,2536529920.0,1169142745990.0
2024-07-31,472.50506591796875,2550390016.0,1205072202626.6094
2024-08-01,495.30291748046875,2536529920.0,1256350669652.5
